"actor_id","film_id","last_update","film_id-2","title","description","release_year","language_id","original_language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update-2","special_features","fulltext","film_id-3","replacement_cost-2"
38,618,"2022-02-15 13:05:03+03",618,"NECKLACE OUTBREAK","A Astounding Epistle of a Database Administrator And a Mad Scientist who must Pursue a Cat in California",2006,1,NULL,3,"0.99",132,"21.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Behind the Scenes""}","'administr':9 'astound':4 'california':20 'cat':18 'databas':8 'epistl':5 'mad':12 'must':15 'necklac':1 'outbreak':2 'pursu':16 'scientist':13",618,"87.96"
38,619,"2022-02-15 13:05:03+03",619,"NEIGHBORS CHARADE","A Fanciful Reflection of a Crocodile And a Astronaut who must Outrace a Feminist in An Abandoned Amusement Park",2006,1,NULL,3,"0.99",161,"20.99","R","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes""}","'abandon':19 'amus':20 'astronaut':11 'charad':2 'crocodil':8 'fanci':4 'feminist':16 'must':13 'neighbor':1 'outrac':14 'park':21 'reflect':5",619,"125.94"
38,705,"2022-02-15 13:05:03+03",705,"PURPLE MOVIE","A Boring Display of a Pastry Chef And a Sumo Wrestler who must Discover a Frisbee in An Abandoned Amusement Park",2006,1,NULL,4,"2.99",88,"9.99","R","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes""}","'abandon':21 'amus':22 'bore':4 'chef':9 'discov':16 'display':5 'frisbe':18 'movi':2 'must':15 'park':23 'pastri':8 'purpl':1 'sumo':12 'wrestler':13",705,"39.96"
38,793,"2022-02-15 13:05:03+03",793,"SHRUNK DIVINE","A Fateful Character Study of a Waitress And a Technical Writer who must Battle a Hunter in A Baloon",2006,1,NULL,6,"2.99",139,"14.99","R","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'baloon':21 'battl':16 'charact':5 'divin':2 'fate':4 'hunter':18 'must':15 'shrunk':1 'studi':6 'technic':12 'waitress':9 'writer':13",793,"59.96"
38,827,"2022-02-15 13:05:03+03",827,"SPICE SORORITY","A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft",2006,1,NULL,5,"4.99",141,"22.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':19 'defeat':14 'display':5 'fate':4 'hunter':11 'husband':16 'mine':20 'must':13 'pioneer':8 'shaft':21 'soror':2 'spice':1",827,"137.94"
38,839,"2022-02-15 13:05:03+03",839,"STALLION SUNDANCE","A Fast-Paced Tale of a Car And a Dog who must Outgun a A Shark in Australia",2006,1,NULL,5,"0.99",130,"23.99","PG-13","2022-09-10 19:46:03.905795+03","{""Deleted Scenes"",""Behind the Scenes""}","'australia':21 'car':10 'dog':13 'fast':5 'fast-pac':4 'must':15 'outgun':16 'pace':6 'shark':19 'stallion':1 'sundanc':2 'tale':7",839,"47.98"
38,853,"2022-02-15 13:05:03+03",853,"STRANGER STRANGERS","A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station",2006,1,NULL,3,"4.99",139,"12.99","G","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes""}","'awe':5 'awe-inspir':4 'explor':13 'fight':16 'first':21 'inspir':6 'man':22 'must':15 'space':23 'station':24 'stranger':1,2 'woman':10,18 'yarn':7",853,"38.97"
38,876,"2022-02-15 13:05:03+03",876,"TARZAN VIDEOTAPE","A Fast-Paced Display of a Lumberjack And a Mad Scientist who must Succumb a Sumo Wrestler in The Sahara Desert",2006,1,NULL,3,"2.99",91,"11.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers}","'desert':24 'display':7 'fast':5 'fast-pac':4 'lumberjack':10 'mad':13 'must':16 'pace':6 'sahara':23 'scientist':14 'succumb':17 'sumo':19 'tarzan':1 'videotap':2 'wrestler':20",876,"23.98"
39,71,"2022-02-15 13:05:03+03",71,"BILKO ANONYMOUS","A Emotional Reflection of a Teacher And a Man who must Meet a Cat in The First Manned Space Station",2006,1,NULL,3,"4.99",100,"25.99","PG-13","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'anonym':2 'bilko':1 'cat':16 'emot':4 'first':19 'man':11,20 'meet':14 'must':13 'reflect':5 'space':21 'station':22 'teacher':8",71,"103.96"
39,73,"2022-02-15 13:05:03+03",73,"BINGO TALENTED","A Touching Tale of a Girl And a Crocodile who must Discover a Waitress in Nigeria",2006,1,NULL,5,"2.99",150,"22.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries}","'bingo':1 'crocodil':11 'discov':14 'girl':8 'must':13 'nigeria':18 'tale':5 'talent':2 'touch':4 'waitress':16",73,"183.92"
39,168,"2022-02-15 13:05:03+03",168,"COMANCHEROS ENEMY","A Boring Saga of a Lumberjack And a Monkey who must Find a Monkey in The Gulf of Mexico",2006,1,NULL,5,"0.99",67,"23.99","R","2022-09-10 19:46:03.905795+03","{Trailers,""Behind the Scenes""}","'bore':4 'comanchero':1 'enemi':2 'find':14 'gulf':19 'lumberjack':8 'mexico':21 'monkey':11,16 'must':13 'saga':5",168,"47.98"
39,203,"2022-02-15 13:05:03+03",203,"DAISY MENAGERIE","A Fast-Paced Saga of a Pastry Chef And a Monkey who must Sink a Composer in Ancient India",2006,1,NULL,5,"4.99",84,"9.99","G","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Behind the Scenes""}","'ancient':21 'chef':11 'compos':19 'daisi':1 'fast':5 'fast-pac':4 'india':22 'menageri':2 'monkey':14 'must':16 'pace':6 'pastri':10 'saga':7 'sink':17",203,"39.96"
39,222,"2022-02-15 13:05:03+03",222,"DESERT POSEIDON","A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans",2006,1,NULL,4,"4.99",64,"27.99","R","2022-09-10 19:46:03.905795+03","{Trailers,""Behind the Scenes""}","'astronaut':16 'brilliant':4 'build':14 'butler':8 'desert':1 'documentari':5 'frisbe':11 'must':13 'new':18 'orlean':19 'poseidon':2",222,"167.94"
39,290,"2022-02-15 13:05:03+03",290,"EVERYONE CRAFT","A Fateful Display of a Waitress And a Dentist who must Reach a Butler in Nigeria",2006,1,NULL,4,"0.99",163,"29.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries}","'butler':16 'craft':2 'dentist':11 'display':5 'everyon':1 'fate':4 'must':13 'nigeria':18 'reach':14 'waitress':8",290,"89.97"
39,293,"2022-02-15 13:05:03+03",293,"EXORCIST STING","A Touching Drama of a Dog And a Sumo Wrestler who must Conquer a Mad Scientist in Berlin",2006,1,NULL,6,"2.99",167,"17.99","G","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'berlin':20 'conquer':15 'dog':8 'drama':5 'exorcist':1 'mad':17 'must':14 'scientist':18 'sting':2 'sumo':11 'touch':4 'wrestler':12",293,"89.95"
39,320,"2022-02-15 13:05:03+03",320,"FLAMINGOS CONNECTICUT","A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert",2006,1,NULL,4,"4.99",80,"28.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers}","'cat':18 'compos':10,13 'connecticut':2 'desert':22 'fast':5 'fast-pac':4 'flamingo':1 'meet':16 'must':15 'pace':6 'reflect':7 'sahara':21",320,"202.93"
39,415,"2022-02-15 13:05:03+03",415,"HIGH ENCINO","A Fateful Saga of a Waitress And a Hunter who must Outrace a Sumo Wrestler in Australia",2006,1,NULL,3,"2.99",84,"23.99","R","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Behind the Scenes""}","'australia':19 'encino':2 'fate':4 'high':1 'hunter':11 'must':13 'outrac':14 'saga':5 'sumo':16 'waitress':8 'wrestler':17",415,"143.94"
39,425,"2022-02-15 13:05:03+03",425,"HOLY TADPOLE","A Action-Packed Display of a Feminist And a Pioneer who must Pursue a Dog in A Baloon Factory",2006,1,NULL,6,"0.99",88,"20.99","R","2022-09-10 19:46:03.905795+03","{""Behind the Scenes""}","'action':5 'action-pack':4 'baloon':21 'display':7 'dog':18 'factori':22 'feminist':10 'holi':1 'must':15 'pack':6 'pioneer':13 'pursu':16 'tadpol':2",425,"41.98"
39,431,"2022-02-15 13:05:03+03",431,"HOOSIERS BIRDCAGE","A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station",2006,1,NULL,3,"2.99",176,"12.99","G","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes""}","'astound':4 'birdcag':2 'boat':11 'car':16 'display':5 'explor':8 'first':19 'hoosier':1 'man':20 'must':13 'space':21 'station':22 'vanquish':14",431,"38.97"
39,456,"2022-02-15 13:05:03+03",456,"INCH JET","A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery",2006,1,NULL,6,"4.99",167,"18.99","NC-17","2022-09-10 19:46:03.905795+03","{""Deleted Scenes""}","'butler':16 'defeat':14 'fate':4 'inch':1 'jet':2 'monasteri':19 'must':13 'saga':5 'student':11 'woman':8",456,"113.94"
39,476,"2022-02-15 13:05:03+03",476,"JASON TRAP","A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery",2006,1,NULL,5,"2.99",130,"9.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'conquer':15 'dog':17 'jason':1 'monasteri':20 'must':14 'shark':12 'tale':5 'thought':4 'trap':2 'woman':8",476,"69.93"
39,559,"2022-02-15 13:05:03+03",559,"MARRIED GO","A Fanciful Story of a Womanizer And a Dog who must Face a Forensic Psychologist in The Sahara Desert",2006,1,NULL,7,"2.99",114,"22.99","G","2022-09-10 19:46:03.905795+03","{""Behind the Scenes""}","'desert':21 'dog':11 'face':14 'fanci':4 'forens':16 'go':2 'marri':1 'must':13 'psychologist':17 'sahara':20 'stori':5 'woman':8",559,"183.92"
39,587,"2022-02-15 13:05:03+03",587,"MOD SECRETARY","A Boring Documentary of a Mad Cow And a Cat who must Build a Lumberjack in New Orleans",2006,1,NULL,6,"4.99",77,"20.99","NC-17","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'bore':4 'build':15 'cat':12 'cow':9 'documentari':5 'lumberjack':17 'mad':8 'mod':1 'must':14 'new':19 'orlean':20 'secretari':2",587,"62.97"
39,598,"2022-02-15 13:05:03+03",598,"MOSQUITO ARMAGEDDON","A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan",2006,1,NULL,6,"0.99",57,"22.99","G","2022-09-10 19:46:03.905795+03","{Trailers}","'ancient':19 'armageddon':2 'build':15 'charact':5 'feminist':12 'japan':20 'mosquito':1 'must':14 'studi':6 'teacher':17 'thought':4 'waitress':9",598,"91.96"
39,606,"2022-02-15 13:05:03+03",606,"MUMMY CREATURES","A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia",2006,1,NULL,3,"0.99",160,"15.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers,""Behind the Scenes""}","'australia':19 'charact':5 'creatur':2 'crocodil':9 'dentist':17 'fate':4 'meet':15 'monkey':12 'mummi':1 'must':14 'studi':6",606,"95.94"
39,648,"2022-02-15 13:05:03+03",648,"OUTLAW HANKY","A Thoughtful Story of a Astronaut And a Composer who must Conquer a Dog in The Sahara Desert",2006,1,NULL,7,"4.99",148,"17.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries}","'astronaut':8 'compos':11 'conquer':14 'desert':20 'dog':16 'hanki':2 'must':13 'outlaw':1 'sahara':19 'stori':5 'thought':4",648,"107.94"
39,683,"2022-02-15 13:05:03+03",683,"PITY BOUND","A Boring Panorama of a Feminist And a Moose who must Defeat a Database Administrator in Nigeria",2006,1,NULL,5,"4.99",60,"19.99","NC-17","2022-09-10 19:46:03.905795+03","{Commentaries}","'administr':17 'bore':4 'bound':2 'databas':16 'defeat':14 'feminist':8 'moos':11 'must':13 'nigeria':19 'panorama':5 'piti':1",683,"159.92"
39,689,"2022-02-15 13:05:03+03",689,"POLLOCK DELIVERANCE","A Intrepid Story of a Madman And a Frisbee who must Outgun a Boat in The Sahara Desert",2006,1,NULL,5,"2.99",137,"14.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries}","'boat':16 'deliver':2 'desert':20 'frisbe':11 'intrepid':4 'madman':8 'must':13 'outgun':14 'pollock':1 'sahara':19 'stori':5",689,"89.94"
39,696,"2022-02-15 13:05:03+03",696,"PRIDE ALAMO","A Thoughtful Drama of a A Shark And a Forensic Psychologist who must Vanquish a Student in Ancient India",2006,1,NULL,6,"0.99",114,"20.99","NC-17","2022-09-10 19:46:03.905795+03","{""Deleted Scenes""}","'alamo':2 'ancient':20 'drama':5 'forens':12 'india':21 'must':15 'pride':1 'psychologist':13 'shark':9 'student':18 'thought':4 'vanquish':16",696,"104.95"
39,700,"2022-02-15 13:05:03+03",700,"PRIX UNDEFEATED","A Stunning Saga of a Mad Scientist And a Boat who must Overcome a Dentist in Ancient China",2006,1,NULL,4,"2.99",115,"13.99","R","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes""}","'ancient':19 'boat':12 'china':20 'dentist':17 'mad':8 'must':14 'overcom':15 'prix':1 'saga':5 'scientist':9 'stun':4 'undef':2",700,"41.97"
39,703,"2022-02-15 13:05:03+03",703,"PUNK DIVORCE","A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies",2006,1,NULL,6,"4.99",100,"18.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes""}","'boat':14 'canadian':22 'chef':11 'divorc':2 'face':17 'fast':5 'fast-pac':4 'frisbe':19 'must':16 'pace':6 'pastri':10 'punk':1 'rocki':23 'tale':7",703,"37.98"
39,736,"2022-02-15 13:05:03+03",736,"ROBBERY BRIGHT","A Taut Reflection of a Robot And a Squirrel who must Fight a Boat in Ancient Japan",2006,1,NULL,4,"0.99",134,"21.99","R","2022-09-10 19:46:03.905795+03","{Trailers}","'ancient':18 'boat':16 'bright':2 'fight':14 'japan':19 'must':13 'reflect':5 'robberi':1 'robot':8 'squirrel':11 'taut':4",736,"87.96"
39,772,"2022-02-15 13:05:03+03",772,"SEA VIRGIN","A Fast-Paced Documentary of a Technical Writer And a Pastry Chef who must Escape a Moose in A U-Boat",2006,1,NULL,4,"2.99",80,"24.99","PG","2022-09-10 19:46:03.905795+03","{""Deleted Scenes""}","'boat':25 'chef':15 'documentari':7 'escap':18 'fast':5 'fast-pac':4 'moos':20 'must':17 'pace':6 'pastri':14 'sea':1 'technic':10 'u':24 'u-boat':23 'virgin':2 'writer':11",772,"149.94"
39,815,"2022-02-15 13:05:03+03",815,"SNATCHERS MONTEZUMA","A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies",2006,1,NULL,4,"2.99",74,"14.99","PG-13","2022-09-10 19:46:03.905795+03","{Commentaries}","'bore':4 'canadian':20 'epistl':5 'escap':15 'man':17 'montezuma':2 'must':14 'rocki':21 'snatcher':1 'sumo':8 'woman':12 'wrestler':9",815,"44.97"
39,831,"2022-02-15 13:05:03+03",831,"SPIRITED CASUALTIES","A Taut Story of a Waitress And a Man who must Face a Car in A Baloon Factory",2006,1,NULL,5,"0.99",138,"20.99","PG-13","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'baloon':19 'car':16 'casualti':2 'face':14 'factori':20 'man':11 'must':13 'spirit':1 'stori':5 'taut':4 'waitress':8",831,"62.97"
39,920,"2022-02-15 13:05:03+03",920,"UNBREAKABLE KARATE","A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia",2006,1,NULL,3,"0.99",62,"16.99","G","2022-09-10 19:46:03.905795+03","{""Deleted Scenes"",""Behind the Scenes""}","'amaz':4 'australia':19 'charact':5 'chase':15 'karat':2 'must':14 'robot':9,17 'student':12 'studi':6 'unbreak':1",920,"84.95"
40,1,"2022-02-15 13:05:03+03",1,"ACADEMY DINOSAUR","A Epic Drama of a Feminist And a Mad Scientist who must Battle a Teacher in The Canadian Rockies",2006,1,NULL,6,"0.99",86,"20.99","PG","2022-09-10 19:46:03.905795+03","{""Deleted Scenes"",""Behind the Scenes""}","'academi':1 'battl':15 'canadian':20 'dinosaur':2 'drama':5 'epic':4 'feminist':8 'mad':11 'must':14 'rocki':21 'scientist':12 'teacher':17",1,"167.92"
40,11,"2022-02-15 13:05:03+03",11,"ALAMO VIDEOTAPE","A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention",2006,1,NULL,6,"0.99",126,"16.99","G","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'alamo':1 'bore':4 'butler':8 'cat':11 'chef':17 'convent':21 'epistl':5 'fight':14 'must':13 'mysql':20 'pastri':16 'videotap':2",11,"118.93"
40,34,"2022-02-15 13:05:03+03",34,"ARABIA DOGMA","A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria",2006,1,NULL,6,"0.99",62,"29.99","NC-17","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes""}","'arabia':1 'cow':12 'defeat':15 'dogma':2 'epistl':5 'mad':11 'madman':8 'must':14 'nigeria':19 'student':17 'touch':4",34,"119.96"
40,107,"2022-02-15 13:05:03+03",107,"BUNCH MINDS","A Emotional Story of a Feminist And a Feminist who must Escape a Pastry Chef in A MySQL Convention",2006,1,NULL,4,"2.99",63,"13.99","G","2022-09-10 19:46:03.905795+03","{""Behind the Scenes""}","'bunch':1 'chef':17 'convent':21 'emot':4 'escap':14 'feminist':8,11 'mind':2 'must':13 'mysql':20 'pastri':16 'stori':5",107,"27.98"
40,128,"2022-02-15 13:05:03+03",128,"CATCH AMISTAD","A Boring Reflection of a Lumberjack And a Feminist who must Discover a Woman in Nigeria",2006,1,NULL,7,"0.99",183,"10.99","G","2022-09-10 19:46:03.905795+03","{Trailers,""Behind the Scenes""}","'amistad':2 'bore':4 'catch':1 'discov':14 'feminist':11 'lumberjack':8 'must':13 'nigeria':18 'reflect':5 'woman':16",NULL,NULL
40,163,"2022-02-15 13:05:03+03",163,"CLYDE THEORY","A Beautiful Yarn of a Astronaut And a Frisbee who must Overcome a Explorer in A Jet Boat",2006,1,NULL,4,"0.99",139,"29.99","PG-13","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'astronaut':8 'beauti':4 'boat':20 'clyde':1 'explor':16 'frisbe':11 'jet':19 'must':13 'overcom':14 'theori':2 'yarn':5",163,"89.97"
40,177,"2022-02-15 13:05:03+03",177,"CONNECTICUT TRAMP","A Unbelieveable Drama of a Crocodile And a Mad Cow who must Reach a Dentist in A Shark Tank",2006,1,NULL,4,"4.99",172,"20.99","R","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes""}","'connecticut':1 'cow':12 'crocodil':8 'dentist':17 'drama':5 'mad':11 'must':14 'reach':15 'shark':20 'tank':21 'tramp':2 'unbeliev':4",177,"62.97"
40,223,"2022-02-15 13:05:03+03",223,"DESIRE ALIEN","A Fast-Paced Tale of a Dog And a Forensic Psychologist who must Meet a Astronaut in The First Manned Space Station",2006,1,NULL,7,"2.99",76,"24.99","NC-17","2022-09-10 19:46:03.905795+03","{""Deleted Scenes""}","'alien':2 'astronaut':19 'desir':1 'dog':10 'fast':5 'fast-pac':4 'first':22 'forens':13 'man':23 'meet':17 'must':16 'pace':6 'psychologist':14 'space':24 'station':25 'tale':7",223,"49.98"
40,233,"2022-02-15 13:05:03+03",233,"DISCIPLE MOTHER","A Touching Reflection of a Mad Scientist And a Boat who must Face a Moose in A Shark Tank",2006,1,NULL,3,"0.99",141,"17.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'boat':12 'discipl':1 'face':15 'mad':8 'moos':17 'mother':2 'must':14 'reflect':5 'scientist':9 'shark':20 'tank':21 'touch':4",233,"107.94"
40,326,"2022-02-15 13:05:03+03",326,"FLYING HOOK","A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria",2006,1,NULL,6,"2.99",69,"18.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Behind the Scenes""}","'challeng':15 'cow':9 'display':5 'dog':12 'fli':1 'frisbe':17 'hook':2 'mad':8 'must':14 'nigeria':19 'thrill':4",326,"113.94"
40,374,"2022-02-15 13:05:03+03",374,"GRAFFITI LOVE","A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Build a Composer in Berlin",2006,1,NULL,3,"0.99",117,"29.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes""}","'berlin':19 'build':15 'compos':17 'epistl':5 'graffiti':1 'hunter':12 'love':2 'must':14 'sumo':8 'unbeliev':4 'wrestler':9",374,"209.93"
40,394,"2022-02-15 13:05:03+03",394,"HAMLET WISDOM","A Touching Reflection of a Man And a Man who must Sink a Robot in The Outback",2006,1,NULL,7,"2.99",146,"21.99","R","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes""}","'hamlet':1 'man':8,11 'must':13 'outback':19 'reflect':5 'robot':16 'sink':14 'touch':4 'wisdom':2",394,"87.96"
40,396,"2022-02-15 13:05:03+03",396,"HANGING DEEP","A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin",2006,1,NULL,5,"4.99",62,"18.99","G","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes""}","'action':5 'action-pack':4 'berlin':20 'boat':10 'build':16 'crocodil':13 'deep':2 'hang':1 'monkey':18 'must':15 'pack':6 'yarn':7",396,"75.96"
40,463,"2022-02-15 13:05:03+03",463,"INSTINCT AIRPORT","A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse",2006,1,NULL,4,"2.99",116,"21.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes""}","'airport':2 'butler':17 'confront':15 'cow':9 'documentari':5 'explor':12 'instinct':1 'mad':8 'manhattan':20 'must':14 'penthous':21 'touch':4",463,"109.95"
40,466,"2022-02-15 13:05:03+03",466,"INTOLERABLE INTENTIONS","A Awe-Inspiring Story of a Monkey And a Pastry Chef who must Succumb a Womanizer in A MySQL Convention",2006,1,NULL,6,"4.99",63,"20.99","PG-13","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'awe':5 'awe-inspir':4 'chef':14 'convent':23 'inspir':6 'intent':2 'intoler':1 'monkey':10 'must':16 'mysql':22 'pastri':13 'stori':7 'succumb':17 'woman':19",466,"41.98"
40,494,"2022-02-15 13:05:03+03",494,"KARATE MOON","A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention",2006,1,NULL,4,"0.99",120,"21.99","PG-13","2022-09-10 19:46:03.905795+03","{""Behind the Scenes""}","'astound':4 'convent':20 'dog':11 'karat':1 'moon':2 'must':13 'mysql':19 'reach':14 'waitress':16 'woman':8 'yarn':5",494,"131.94"
40,521,"2022-02-15 13:05:03+03",521,"LIES TREATMENT","A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station",2006,1,NULL,7,"4.99",147,"28.99","NC-17","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'charact':7 'compos':19 'defeat':17 'dentist':11 'fast':5 'fast-pac':4 'first':22 'lie':1 'man':23 'moos':14 'must':16 'pace':6 'space':24 'station':25 'studi':8 'treatment':2",521,"202.93"
40,723,"2022-02-15 13:05:03+03",723,"REIGN GENTLEMEN","A Emotional Yarn of a Composer And a Man who must Escape a Butler in The Gulf of Mexico",2006,1,NULL,3,"2.99",82,"29.99","PG-13","2022-09-10 19:46:03.905795+03","{""Deleted Scenes"",""Behind the Scenes""}","'butler':16 'compos':8 'emot':4 'escap':14 'gentlemen':2 'gulf':19 'man':11 'mexico':21 'must':13 'reign':1 'yarn':5",723,"209.93"
40,737,"2022-02-15 13:05:03+03",737,"ROCK INSTINCT","A Astounding Character Study of a Robot And a Moose who must Overcome a Astronaut in Ancient India",2006,1,NULL,4,"0.99",102,"28.99","G","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'ancient':19 'astound':4 'astronaut':17 'charact':5 'india':20 'instinct':2 'moos':12 'must':14 'overcom':15 'robot':9 'rock':1 'studi':6",737,"173.94"
40,744,"2022-02-15 13:05:03+03",744,"ROOTS REMEMBER","A Brilliant Drama of a Mad Cow And a Hunter who must Escape a Hunter in Berlin",2006,1,NULL,4,"0.99",89,"23.99","PG-13","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'berlin':19 'brilliant':4 'cow':9 'drama':5 'escap':15 'hunter':12,17 'mad':8 'must':14 'rememb':2 'root':1",744,"119.95"
40,747,"2022-02-15 13:05:03+03",747,"ROXANNE REBEL","A Astounding Story of a Pastry Chef And a Database Administrator who must Fight a Man in The Outback",2006,1,NULL,5,"0.99",171,"9.99","R","2022-09-10 19:46:03.905795+03","{""Deleted Scenes"",""Behind the Scenes""}","'administr':13 'astound':4 'chef':9 'databas':12 'fight':16 'man':18 'must':15 'outback':21 'pastri':8 'rebel':2 'roxann':1 'stori':5",747,"49.95"
40,754,"2022-02-15 13:05:03+03",754,"RUSHMORE MERMAID","A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank",2006,1,NULL,6,"2.99",150,"17.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes""}","'bore':4 'husband':16 'mermaid':2 'moos':11 'must':13 'reach':14 'rushmor':1 'shark':19 'stori':5 'tank':20 'woman':8",754,"35.98"
40,799,"2022-02-15 13:05:03+03",799,"SIMON NORTH","A Thrilling Documentary of a Technical Writer And a A Shark who must Face a Pioneer in A Shark Tank",2006,1,NULL,3,"0.99",51,"26.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries}","'documentari':5 'face':16 'must':15 'north':2 'pioneer':18 'shark':13,21 'simon':1 'tank':22 'technic':8 'thrill':4 'writer':9",799,"53.98"
40,835,"2022-02-15 13:05:03+03",835,"SPY MILE","A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon",2006,1,NULL,6,"2.99",112,"13.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'baloon':19 'confront':14 'documentari':5 'feminist':8,11,16 'mile':2 'must':13 'spi':1 'thrill':4",835,"111.92"
40,868,"2022-02-15 13:05:03+03",868,"SUPERFLY TRIP","A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House",2006,1,NULL,5,"0.99",114,"27.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'abandon':20 'beauti':4 'build':14 'fun':21 'hous':22 'lumberjack':8 'must':13 'saga':5 'superfli':1 'teacher':11 'technic':16 'trip':2 'writer':17",868,"83.97"
40,869,"2022-02-15 13:05:03+03",869,"SUSPECTS QUILLS","A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse",2006,1,NULL,4,"2.99",47,"22.99","PG","2022-09-10 19:46:03.905795+03","{Trailers}","'battl':14 'crocodil':11 'emot':4 'epistl':5 'man':16 'manhattan':19 'must':13 'penthous':20 'pioneer':8 'quill':2 'suspect':1",869,"160.93"
